# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
403		41236		1069342		2051
404		41238		1071989		2052
405		41236		1074624		2050
406		41239		1077277		2053
407		41239		1079929		2050
408		41238		1082570		2051
409		41239		1085206		2048
410		41236		1087836		2048
411		41238		1090465		2048
412		41237		1093102		2045
413		41242		1095753		2047
414		41241		1098387		2045
415		41243		1101031		2047
416		41241		1103682		2044
417		41244		1106314		2041
418		41244		1108961		2040
419		41244		1111608		2037
420		41243		1114244		2035
421		41244		1116879		2037
422		41245		1119532		2038
423		41247		1122165		2039
424		41247		1124804		2042
425		41240		1127457		2038
426		41245		1130108		2038
427		41247		1132766		2038
428		41248		1135400		2039
429		41247		1138064		2041
430		41244		1140708		2045
431		41242		1143359		2043
432		41242		1146006		2042
433		41241		1148652		2044
434		41241		1151310		2043
435		41242		1153953		2040
436		41241		1156585		2042
437		41242		1159232		2038
438		41240		1161878		2037
439		41240		1164529		2038
440		41241		1167162		2039
441		41238		1169804		2037
442		41239		1172457		2034
443		41237		1175089		2035
444		41242		1177744		2039
445		41240		1180384		2041
446		41241		1183029		2039
447		41241		1185675		2040
448		41242		1188308		2040
449		41241		1190958		2041
450		41241		1193601		2040
451		41243		1196253		2039
452		41242		1198893		2039
453		41243		1201530		2035
454		41244		1204164		2033
455		41244		1206810		2038
456		41239		1209456		2037
457		41240		1212100		2039
458		41239		1214737		2040
459		41239		1217375		2041
460		41239		1219997		2042
461		41239		1222637		2036
462		41242		1225279		2036
463		41243		1227918		2037
464		41243		1230565		2039
465		41240		1233199		2039
466		41241		1235850		2041
467		41239		1238502		2037
468		41235		1241150		2036
469		41231		1243793		2035
470		41233		1246446		2038
471		41231		1249076		2038
472		41231		1251732		2039
473		41231		1254387		2040
474		41231		1257014		2038
475		41234		1259649		2044
476		41232		1262298		2040
477		41233		1264932		2038
478		41230		1267570		2038
479		41232		1270214		2039
480		41231		1272852		2039
481		41231		1275507		2039
482		41231		1278159		2043
483		41230		1280811		2044
484		41231		1283454		2041
485		41231		1286098		2039
486		41233		1288748		2044
487		41233		1291381		2036
488		41235		1294036		2033
489		41236		1296675		2038
490		41234		1299312		2036
491		41234		1301939		2037
492		41234		1304583		2037
493		41233		1307220		2033
494		41234		1309866		2033
495		41233		1312497		2037
496		41233		1315135		2038
497		41233		1317777		2040
498		41229		1320431		2038
499		41228		1323083		2036
500		41227		1325748		2039
501		41229		1328374		2039
502		41231		1331028		2039
503		41232		1333650		2040
504		41232		1336292		2040
505		41234		1338939		2042
506		41234		1341577		2043
507		41232		1344209		2041
508		41234		1346859		2041
509		41236		1349511		2043
510		41236		1352144		2041
511		41236		1354776		2041
512		41239		1357416		2043
513		41240		1360048		2044
514		41239		1362692		2050
515		41237		1365333		2045
516		41236		1367980		2049
517		41239		1370601		2044
518		41237		1373251		2043
519		41235		1375885		2044
520		41233		1378538		2045
521		41232		1381166		2041
522		41235		1383802		2042
523		41235		1386448		2044
524		41244		1389113		2044
525		41244		1391759		2045
526		41244		1394388		2041
527		41246		1397020		2043
528		41247		1399670		2046
529		41246		1402310		2043
530		41242		1404923		2039
531		41242		1407573		2042
532		41241		1410217		2043
533		41242		1412861		2043
534		41243		1415496		2043
535		41246		1418147		2048
536		41242		1420782		2050
537		41240		1423427		2049
538		41239		1426074		2048
539		41241		1428707		2049
540		41239		1431353		2043
541		41242		1434006		2044
542		41243		1436625		2045
543		41240		1439271		2040
544		41243		1441898		2043
545		41243		1444541		2043
546		41243		1447174		2046
547		41241		1449804		2043
548		41240		1452456		2045
549		41244		1455106		2048
550		41243		1457742		2052
551		41242		1460383		2050
552		41241		1463007		2049
553		41243		1465663		2051
554		41242		1468309		2052
555		41240		1470957		2048
556		41241		1473597		2045
557		41239		1476254		2046
558		41239		1478881		2043
559		41238		1481523		2045
560		41242		1484169		2054
561		41244		1486821		2054
562		41243		1489464		2051
563		41244		1492109		2049
564		41247		1494741		2049
565		41244		1497380		2053
566		41245		1500031		2051
567		41248		1502688		2052
568		41245		1505335		2052
569		41246		1507975		2049
570		41244		1510604		2049
571		41239		1513242		2044
572		41237		1515869		2043
573		41238		1518509		2042
574		41238		1521138		2042
575		41238		1523782		2040
576		41238		1526425		2042
577		41238		1529064		2042
578		41237		1531714		2042
579		41239		1534359		2043
580		41239		1536992		2045
581		41239		1539637		2046
582		41242		1542275		2045
583		41243		1544928		2045
584		41242		1547572		2043
585		41238		1550209		2043
586		41238		1552848		2045
587		41240		1555490		2045
588		41239		1558126		2045
589		41239		1560767		2047
590		41238		1563409		2048
591		41239		1566045		2048
592		41239		1568681		2051
593		41240		1571310		2055
594		41238		1573956		2055
595		41239		1576579		2056
596		41238		1579214		2055
597		41239		1581852		2053
598		41241		1584498		2050
599		41240		1587152		2050
600		41239		1589791		2049
601		41240		1592439		2047
602		41240		1595070		2046
603		41238		1597701		2048
604		41238		1600341		2047
605		41238		1602979		2046
606		41241		1605604		2051
607		41241		1608227		2050
608		41240		1610871		2047
609		41240		1613524		2050
610		41237		1616188		2052
611		41240		1618825		2053
612		41237		1621469		2052
613		41237		1624122		2051
614		41238		1626772		2052
615		41238		1629390		2050
616		41239		1632028		2052
617		41237		1634685		2052
618		41237		1637303		2051
619		41237		1639946		2050
620		41237		1642565		2050
621		41237		1645208		2048
622		41238		1647850		2049
623		41238		1650480		2051
624		41238		1653121		2051
625		41238		1655762		2051
626		41238		1658407		2051
627		41239		1661056		2050
628		41236		1663686		2050
629		41234		1666328		2052
630		41239		1668973		2050
631		41235		1671611		2049
632		41238		1674271		2047
633		41237		1676923		2051
634		41237		1679563		2048
635		41238		1682197		2042
636		41238		1684833		2046
637		41239		1687479		2043
638		41237		1690115		2045
639		41237		1692764		2044
640		41235		1695407		2044
641		41234		1698048		2048
642		41233		1700688		2048
643		41234		1703344		2047
644		41235		1705998		2043
645		41234		1708641		2044
646		41235		1711283		2043
647		41234		1713917		2042
648		41233		1716562		2043
649		41233		1719202		2044
650		41234		1721847		2043
651		41236		1724481		2042
652		41237		1727122		2038
653		41236		1729751		2037
654		41238		1732406		2037
655		41233		1735040		2033
656		41233		1737697		2033
657		41234		1740335		2033
658		41233		1742962		2036
659		41234		1745605		2036
660		41234		1748241		2037
661		41234		1750884		2040
662		41237		1753542		2039
663		41237		1756195		2044
664		41235		1758835		2042
665		41235		1761471		2041
666		41236		1764107		2044
667		41236		1766765		2043
668		41233		1769401		2043
669		41233		1772025		2042
670		41234		1774652		2046
671		41235		1777297		2047
672		41235		1779927		2048
673		41235		1782576		2047
674		41237		1785216		2046
675		41235		1787857		2047
676		41234		1790499		2045
677		41234		1793151		2047
678		41234		1795801		2048
679		41236		1798440		2048
680		41237		1801082		2048
681		41237		1803712		2049
682		41236		1806345		2047
683		41233		1808995		2045
684		41233		1811628		2046
685		41233		1814276		2048
686		41232		1816916		2046
687		41231		1819544		2047
688		41230		1822171		2046
689		41230		1824806		2047
690		41230		1827451		2048
691		41230		1830095		2046
692		41230		1832728		2046
693		41230		1835377		2046
694		41231		1838028		2046
695		41232		1840657		2048
696		41231		1843288		2048
697		41230		1845940		2046
698		41229		1848579		2043
699		41229		1851219		2045
700		41229		1853857		2045
701		41229		1856499		2046
702		41229		1859150		2047
703		41229		1861778		2045
704		41230		1864420		2046
705		41230		1867051		2045
706		41230		1869703		2051
707		41230		1872348		2051
708		41230		1874983		2050
709		41229		1877609		2047
710		41229		1880244		2045
711		41229		1882886		2045
712		41229		1885530		2045
713		41231		1888165		2044
714		41232		1890808		2044
715		41231		1893462		2039
716		41232		1896113		2040
717		41230		1898745		2039
718		41231		1901396		2042
719		41231		1904035		2045
720		41231		1906685		2047
721		41231		1909326		2045
722		41230		1911974		2044
723		41230		1914607		2044
724		41230		1917245		2045
725		41230		1919888		2045
726		41230		1922534		2043
727		41230		1925187		2043
728		41231		1927850		2047
729		41231		1930480		2047
730		41231		1933112		2044
731		41233		1935758		2044
732		41231		1938407		2043
733		41231		1941046		2042
734		41229		1943671		2043
735		41229		1946318		2044
736		41229		1948955		2045
737		41229		1951595		2047
738		41229		1954235		2047
739		41229		1956865		2048
740		41230		1959518		2046
741		41231		1962157		2044
742		41230		1964815		2044
743		41231		1967460		2046
744		41231		1970096		2045
745		41231		1972741		2044
746		41231		1975389		2044
747		41230		1978045		2045
748		41232		1980683		2047
749		41232		1983312		2047
750		41230		1985953		2044
751		41230		1988595		2041
752		41231		1991240		2043
753		41231		1993868		2042
754		41229		1996510		2042
755		41231		1999152		2044
756		41229		2001782		2043
757		41230		2004428		2044
758		41231		2007068		2050
759		41230		2009707		2048
760		41229		2012357		2049
761		41229		2014996		2050
762		41229		2017641		2050
763		41229		2020291		2050
764		41227		2022937		2051
765		41227		2025586		2051
766		41227		2028241		2052
767		41227		2030886		2052
768		41227		2033521		2051
769		41227		2036165		2049
770		41227		2038813		2049
771		41227		2041459		2049
772		41227		2044097		2047
773		41229		2046727		2046
774		41227		2049386		2045
775		41227		2052022		2045
776		41227		2054674		2047
777		41227		2057311		2048
778		41227		2059962		2048
779		41227		2062608		2045
780		41227		2065244		2045
781		41227		2067895		2045
782		41229		2070519		2044
783		41227		2073169		2043
784		41227		2075819		2041
785		41228		2078456		2041
786		41227		2081103		2039
787		41227		2083739		2039
788		41227		2086394		2041
789		41229		2089031		2040
790		41229		2091673		2038
791		41227		2094322		2038
792		41227		2096954		2039
793		41227		2099592		2042
794		41227		2102243		2042
795		41229		2104890		2042
796		41229		2107528		2042
797		41231		2110171		2042
798		41228		2112816		2041
799		41229		2115469		2043
800		41229		2118104		2046
801		41229		2120738		2046
802		41228		2123388		2047
803		41228		2126049		2048
804		41228		2128690		2049
805		41228		2131342		2049
806		41228		2133979		2047
807		41228		2136620		2046
808		41229		2139269		2045
809		41229		2141921		2043
810		41229		2144569		2044
811		41228		2147211		2043
812		41229		2149852		2040
813		41229		2152494		2039
814		41229		2155130		2038
815		41229		2157768		2039
816		41229		2160411		2038
817		41229		2163061		2039
818		41229		2165699		2040
819		41229		2168347		2039
820		41229		2171000		2040
821		41229		2173632		2040
822		41227		2176291		2042
823		41227		2178922		2042
824		41227		2181567		2042
825		41227		2184195		2042
826		41227		2186847		2041
827		41227		2189498		2040
828		41227		2192130		2040
829		41227		2194778		2041
830		41227		2197401		2039
831		41227		2200030		2039
832		41227		2202668		2039
833		41227		2205319		2039
834		41227		2207980		2038
835		41227		2210620		2037
836		41227		2213248		2040
837		41227		2215886		2042
838		41227		2218526		2042
839		41227		2221179		2042
840		41227		2223815		2042
841		41227		2226465		2042
842		41227		2229107		2042
843		41227		2231735		2042
844		41225		2234397		2043
845		41225		2237029		2043
846		41223		2239673		2043
847		41223		2242316		2042
848		41223		2244960		2040
849		41223		2247603		2041
850		41223		2250247		2040
851		41223		2252893		2040
852		41223		2255536		2039
853		41223		2258174		2039
854		41223		2260797		2038
855		41223		2263435		2040
856		41223		2266074		2040
857		41223		2268706		2041
858		41223		2271351		2040
859		41223		2273998		2041
860		41223		2276634		2042
861		41223		2279285		2042
862		41223		2281912		2044
863		41223		2284551		2046
864		41222		2287189		2045
865		41222		2289854		2044
866		41222		2292496		2045
867		41223		2295147		2045
868		41222		2297800		2042
869		41221		2300446		2042
870		41221		2303077		2042
871		41221		2305713		2043
872		41223		2308353		2044
873		41223		2310991		2043
874		41222		2313639		2042
875		41222		2316296		2045
876		41222		2318945		2044
877		41221		2321587		2045
878		41221		2324229		2045
879		41221		2326868		2044
880		41221		2329523		2042
881		41222		2332180		2042
882		41221		2334822		2044
883		41221		2337452		2046
884		41221		2340088		2044
885		41223		2342726		2045
886		41228		2345375		2046
887		41228		2348006		2045
888		41225		2350645		2044
889		41225		2353288		2044
890		41225		2355930		2045
891		41227		2358582		2046
892		41227		2361219		2049
893		41227		2363866		2045
894		41224		2366527		2046
895		41224		2369173		2046
896		41224		2371803		2046
897		41224		2374451		2049
898		41224		2377091		2048
899		41223		2379725		2049
900		41223		2382376		2049
901		41223		2385027		2050
902		41223		2387674		2050
903		41220		2390312		2049
904		41220		2392964		2049
905		41220		2395596		2048
906		41220		2398239		2046
907		41220		2400879		2046
908		41220		2403513		2046
909		41220		2406147		2046
910		41220		2408800		2044
911		41220		2411429		2046
912		41223		2414075		2045
913		41223		2416721		2045
914		41225		2419359		2044
915		41220		2421996		2047
916		41222		2424629		2045
917		41221		2427270		2049
918		41221		2429916		2050
919		41223		2432565		2046
920		41227		2435211		2048
921		41229		2437856		2050
922		41229		2440500		2049
923		41227		2443147		2047
924		41228		2445797		2049
925		41228		2448447		2048
926		41229		2451097		2047
927		41229		2453742		2046
928		41229		2456373		2046
929		41230		2459010		2044
930		41231		2461646		2045
931		41230		2464296		2043
932		41229		2466937		2043
933		41229		2469572		2042
934		41229		2472213		2043
935		41229		2474844		2045
936		41232		2477492		2042
937		41232		2480143		2043
938		41229		2482774		2044
939		41229		2485407		2047
940		41226		2488048		2049
941		41226		2490697		2051
942		41226		2493340		2051
943		41226		2495989		2052
944		41226		2498635		2053
945		41226		2501262		2052
946		41226		2503911		2050
947		41226		2506537		2050
948		41229		2509170		2050
949		41229		2511814		2049
950		41229		2514448		2045
951		41229		2517089		2046
952		41228		2519722		2046
953		41228		2522359		2045
954		41228		2524978		2047
955		41228		2527615		2047
956		41228		2530264		2045
957		41227		2532898		2046
958		41227		2535554		2046
959		41227		2538185		2048
960		41227		2540813		2048
961		41227		2543449		2045
962		41227		2546076		2045
963		41229		2548727		2047
964		41229		2551362		2047
965		41228		2554005		2047
966		41228		2556644		2048
967		41228		2559291		2048
968		41228		2561939		2048
969		41230		2564552		2047
970		41228		2567202		2045
971		41228		2569835		2046
972		41228		2572486		2046
973		41227		2575140		2043
974		41227		2577767		2043
975		41227		2580405		2045
976		41229		2583053		2046
977		41229		2585696		2048
978		41230		2588323		2046
979		41229		2590961		2045
980		41230		2593598		2044
981		41226		2596228		2045
982		41229		2598854		2047
983		41229		2601504		2045
984		41226		2604143		2045
985		41226		2606799		2045
986		41226		2609449		2046
987		41226		2612086		2046
988		41226		2614744		2045
989		41226		2617384		2045
990		41225		2620026		2045
991		41225		2622670		2043
992		41227		2625312		2045
993		41229		2627938		2043
994		41227		2630576		2043
995		41228		2633209		2043
996		41228		2635839		2043
997		41228		2638491		2044
998		41235		2641141		2044
999		41237		2643793		2043
