# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4045		2395		1561
1		3841		4788		1609
2		3785		7182		1578
3		3741		9576		1622
4		3640		11971		1654
5		3633		14365		1616
6		3549		16758		1644
7		3565		19152		1632
8		3573		21543		1609
9		3538		23935		1650
10		3506		26327		1663
11		3495		28716		1606
12		3478		31109		1634
13		3452		33503		1665
14		3450		35896		1623
15		3391		38287		1649
16		3401		40679		1666
17		3368		43074		1616
18		3330		45467		1655
19		3380		47861		1646
20		3342		50254		1651
21		3313		52647		1659
22		3293		55039		1684
23		3309		57433		1624
24		3300		59826		1666
25		3290		62219		1641
26		3284		64611		1607
27		3255		67002		1663
28		3252		69394		1651
29		3269		71784		1617
30		3246		74177		1655
31		3240		76570		1650
32		3225		78963		1637
33		3212		81358		1663
34		3200		83751		1659
35		3190		86139		1620
36		3147		88533		1672
37		3171		90925		1658
38		3140		93319		1622
39		3132		95711		1663
40		3133		98105		1645
41		3113		100498		1642
42		3116		102891		1669
43		3102		105284		1680
44		3087		107678		1654
45		3096		110073		1663
46		3089		112461		1678
47		3067		114855		1655
48		3065		117248		1673
49		3053		119640		1661
50		3071		122030		1663
51		3075		124421		1665
52		3024		126815		1671
53		3026		129208		1644
54		3027		131602		1661
55		3028		133995		1660
56		3035		136390		1654
57		3016		138783		1676
58		3009		141177		1683
59		3015		143570		1661
60		3021		145963		1669
61		3027		148353		1681
62		3012		150747		1642
63		3003		153139		1674
64		2999		155533		1685
65		2993		157926		1652
66		2990		160320		1667
67		2978		162714		1678
68		2973		165107		1658
69		3001		167499		1685
70		3010		169892		1680
71		3003		172287		1661
72		2996		174677		1669
73		2969		177069		1665
74		2960		179461		1652
75		2965		181854		1668
76		2956		184248		1666
77		2954		186640		1647
78		2941		189032		1654
79		2949		191424		1665
80		2939		193816		1653
81		2929		196208		1674
82		2944		198601		1676
83		2950		200995		1657
84		2939		203387		1670
85		2959		205779		1674
86		2916		208171		1657
87		2948		210563		1670
88		2949		212954		1651
89		2935		215347		1647
90		2935		217742		1675
91		2910		220134		1683
92		2903		222525		1661
93		2893		224917		1667
94		2912		227308		1680
95		2903		229702		1655
96		2906		232093		1688
97		2889		234487		1678
98		2888		236881		1655
99		2896		239274		1671
100		2889		241668		1652
101		2858		244060		1666
102		2870		246452		1665
103		2851		248843		1680
104		2870		251237		1646
105		2866		253631		1660
106		2846		256024		1680
107		2862		258415		1670
108		2875		260806		1662
109		2843		263199		1672
110		2849		265592		1661
111		2840		267984		1682
112		2851		270374		1673
113		2827		272768		1655
114		2839		275159		1683
115		2818		277550		1670
116		2805		279945		1665
117		2816		282337		1676
118		2816		284729		1668
119		2825		287123		1655
120		2825		289515		1662
121		2807		291907		1680
122		2823		294300		1657
123		2798		296693		1659
124		2802		299086		1677
125		2800		301479		1656
126		2782		303873		1665
127		2788		306264		1673
128		2777		308658		1655
129		2782		311047		1663
130		2770		313441		1654
131		2775		315836		1664
132		2788		318230		1667
133		2762		320624		1664
134		2755		323018		1651
135		2756		325412		1655
136		2758		327805		1646
137		2744		330198		1653
138		2752		332591		1655
139		2736		334986		1657
140		2756		337381		1645
141		2743		339775		1665
142		2755		342167		1655
143		2747		344562		1642
144		2763		346952		1647
145		2743		349345		1655
146		2746		351738		1643
147		2760		354130		1645
148		2745		356524		1637
149		2753		358918		1639
150		2764		361305		1639
151		2739		363697		1643
152		2744		366086		1640
153		2742		368480		1654
154		2737		370872		1653
155		2735		373267		1636
156		2745		375660		1657
157		2732		378053		1643
158		2738		380447		1644
159		2729		382842		1663
160		2749		385236		1652
161		2734		387627		1649
162		2745		390018		1656
163		2731		392412		1650
164		2748		394807		1651
165		2742		397199		1665
166		2731		399593		1657
167		2721		401985		1652
168		2730		404377		1655
169		2726		406771		1654
170		2722		409165		1657
171		2729		411558		1656
172		2718		413952		1663
173		2717		416346		1655
174		2727		418738		1672
175		2717		421132		1666
176		2732		423525		1667
177		2725		425919		1688
178		2709		428311		1676
179		2718		430704		1675
180		2725		433097		1676
181		2695		435491		1677
182		2723		437882		1670
183		2718		440276		1654
184		2712		442671		1662
185		2719		445065		1661
186		2702		447460		1667
187		2701		449848		1650
188		2708		452241		1657
189		2692		454636		1678
190		2707		457029		1657
191		2698		459421		1659
192		2697		461815		1665
